pid,syear,sex,age,plb0031,plb0304,kids,partner,hinc
386,2013,1,21,1,0,1,1,53574.83258969826
386,2014,1,22,0,0,1,0,55899.207060217304
386,2015,1,23,0,0,1,1,42007.54554589327
386,2016,1,24,1,0,1,0,42928.44732368633
386,2017,1,25,0,0,1,1,39523.121236891726
386,2018,1,26,1,0,1,1,55574.57569876892
386,2019,1,27,1,0,1,1,40337.99683541468
387,2005,2,21,0,0,0,0,36766.76875434142
387,2006,2,22,0,0,0,0,46276.218083805106
387,2007,2,23,1,0,0,0,35462.43879187919
387,2008,2,24,1,0,0,0,43826.403138037516
387,2009,2,25,0,0,0,1,40268.81365882845
387,2010,2,26,1,0,0,1,34917.54772505437
387,2011,2,27,0,0,0,1,32292.007515871588
387,2012,2,28,1,0,0,0,41821.67294780767
387,2013,2,29,0,0,0,0,34127.96004568679
387,2014,2,30,1,0,1,1,28143.053036527897
387,2015,2,31,1,0,1,0,32503.642518465902
387,2016,2,32,1,0,1,1,40825.730078127344
387,2017,2,33,1,0,1,1,34302.39180119498
387,2018,2,34,0,0,1,1,47975.65985218096
387,2019,2,35,0,0,1,0,35963.16323612021
388,2007,2,18,0,0,0,1,38951.036294002624
388,2008,2,19,0,0,0,0,37254.191450362596
388,2009,2,20,1,0,0,0,43341.45124013798
388,2010,2,21,1,0,0,0,40746.92154345276
388,2011,2,22,0,0,0,0,40281.80245078249
388,2012,2,23,1,0,0,1,47331.03061890665
388,2013,2,24,1,0,0,1,41492.0497350672
388,2014,2,25,1,0,0,1,41812.67143221846
388,2015,2,26,1,0,0,1,46881.472961744614
388,2016,2,27,0,0,0,1,39081.463682812595
388,2017,2,28,1,0,0,1,42160.39690756157
388,2018,2,29,0,0,0,1,51188.99688447532
388,2019,2,30,1,0,0,0,37034.04623764661
389,2005,2,38,1,0,0,0,40165.54066283408
389,2006,2,39,1,0,0,1,40713.673859528135
389,2007,2,40,1,0,0,1,51847.06873036853
389,2008,2,41,1,0,0,0,38527.23650330064
389,2009,2,42,0,0,0,0,32756.663561997106
389,2010,2,43,1,0,1,1,27836.769216006272
389,2011,2,44,0,0,1,0,41420.160519619945
389,2012,2,45,0,0,1,1,40180.654600949834
389,2013,2,46,1,0,1,0,38943.06355060275
389,2014,2,47,0,0,1,0,39809.918504935304
389,2015,2,48,1,0,1,1,53998.087766200166
389,2016,2,49,0,0,1,1,41123.53221874884
389,2017,2,50,1,5,1,1,36285.1868591511
389,2018,2,51,1,0,1,0,32730.003753157358
389,2019,2,52,0,0,1,0,39116.99364783887
390,2012,1,18,1,0,0,1,38695.5097621842
390,2013,1,19,0,0,0,1,46048.92140940145
390,2014,1,20,1,0,0,0,45030.51062666209
390,2015,1,21,0,5,0,0,33663.36840675754
390,2016,1,22,1,0,1,1,30139.743849085535
390,2017,1,23,0,0,1,1,29729.96664618083
390,2018,1,24,0,0,1,1,35086.885997977835
390,2019,1,25,0,0,1,1,36075.6636067681
391,2005,2,35,0,0,0,1,53745.61305134941
391,2006,2,36,1,0,0,1,29474.841857436135
391,2007,2,37,1,0,0,1,51827.90120918907
391,2008,2,38,0,0,0,0,38560.474756926844
391,2009,2,39,1,5,0,1,39745.06774567129
391,2010,2,40,1,0,0,1,34999.67990588987
391,2011,2,41,0,0,0,1,33824.90201450286
391,2012,2,42,0,0,0,1,43798.7421557866
391,2013,2,43,1,0,0,0,25092.11535413959
391,2014,2,44,0,0,0,0,44342.356154382906
391,2015,2,45,1,0,0,1,38604.09020414824
391,2016,2,46,0,0,0,1,33893.325273642455
391,2017,2,47,1,0,0,1,43858.09318045635
391,2018,2,48,0,0,0,0,33914.396305194234
391,2019,2,49,1,0,0,0,44463.92304674102
392,2010,2,18,1,0,0,0,33473.9215222029
392,2011,2,19,1,0,0,1,49497.0180192642
392,2012,2,20,0,0,1,1,31089.244980791864
392,2013,2,21,1,0,1,1,25181.259975120993
392,2014,2,22,1,0,1,0,41976.68524549924
392,2015,2,23,1,0,1,0,42713.13348966296
392,2016,2,24,0,0,1,1,32074.821519263525
392,2017,2,25,1,0,1,1,50316.74895699807
392,2018,2,26,1,0,1,0,33661.967257801945
392,2019,2,27,1,0,1,0,48090.36358378336
393,2005,2,34,0,0,0,0,45973.47884875743
393,2006,2,35,1,0,0,1,35800.78429704801
393,2007,2,36,1,0,0,0,44572.86968645692
393,2008,2,37,0,0,0,1,34464.55327505889
393,2009,2,38,0,0,0,0,43919.69847562173
393,2010,2,39,1,0,0,0,43719.693164048775
393,2011,2,40,1,5,0,0,35550.041382025745
393,2012,2,41,0,0,0,0,31822.125499547354
393,2013,2,42,1,0,0,0,23975.129553830433
393,2014,2,43,0,0,0,1,28433.89542941572
393,2015,2,44,0,0,0,1,38944.819347464196
393,2016,2,45,1,0,0,1,30836.08387049441
393,2017,2,46,1,0,0,1,42141.04183870637
393,2018,2,47,0,0,0,0,36214.686770197965
393,2019,2,48,1,0,0,1,38940.048463704385
394,2005,2,31,0,0,0,1,29405.495196973883
394,2006,2,32,1,0,0,1,35277.668732957725
394,2007,2,33,0,0,0,0,49384.81163636963
394,2008,2,34,0,0,0,1,33540.74650797905
394,2009,2,35,1,0,0,0,38757.65010613908
394,2010,2,36,1,0,0,0,40540.054908872444
394,2011,2,37,0,0,0,0,46901.84919678949
394,2012,2,38,1,0,0,0,31778.307551714035
394,2013,2,39,0,0,0,1,43079.793933011075
394,2014,2,40,1,0,0,1,40936.46662526148
394,2015,2,41,1,0,0,0,42636.90291555153
394,2016,2,42,1,0,0,1,22197.226591895153
394,2017,2,43,0,0,0,1,41193.29881486625
394,2018,2,44,0,0,0,1,28646.987017862357
394,2019,2,45,0,0,0,1,30229.195783266696
395,2005,2,41,0,0,0,0,47727.62005095383
395,2006,2,42,0,0,0,0,18622.340924229207
395,2007,2,43,1,0,0,1,31312.37813137172
395,2008,2,44,1,0,0,1,23430.047460451424
395,2009,2,45,1,0,0,1,37107.26159944523
395,2010,2,46,1,0,0,0,46310.913726817
395,2011,2,47,1,0,0,1,48870.213282457866
395,2012,2,48,0,0,0,1,43603.29567943573
395,2013,2,49,1,0,0,1,35763.13440344353
395,2014,2,50,0,0,0,0,41093.86124697208
395,2015,2,51,1,0,0,0,32960.69276221491
395,2016,2,52,1,0,0,0,50617.52978241429
395,2017,2,53,1,0,0,0,37387.70717298937
395,2018,2,54,1,0,0,1,42199.144071287774
395,2019,2,55,1,0,0,1,35351.46159951981
396,2005,2,21,1,0,0,1,38499.968930169816
396,2006,2,22,1,0,0,1,47964.148617303676
396,2007,2,23,0,0,0,1,32254.50599423125
396,2008,2,24,1,0,0,0,54707.495196226635
396,2009,2,25,0,0,0,0,24723.337862424785
396,2010,2,26,1,0,0,1,33677.34894641226
396,2011,2,27,1,0,0,0,50012.63506146157
396,2012,2,28,1,0,0,0,36350.12796313204
396,2013,2,29,1,0,0,0,42381.351322502356
396,2014,2,30,0,0,0,0,38295.089967257685
396,2015,2,31,0,0,0,1,53934.54731967772
396,2016,2,32,1,0,0,1,46278.602948387954
396,2017,2,33,1,0,0,0,47968.26002646021
396,2018,2,34,0,0,0,1,54193.91694432145
396,2019,2,35,0,0,0,0,36174.82621834977
397,2005,1,24,0,0,0,0,37562.56829925015
397,2006,1,25,0,0,0,1,44204.06976587609
397,2007,1,26,0,0,0,1,44398.00076178266
397,2008,1,27,0,0,0,0,29203.922597172805
397,2009,1,28,0,0,0,1,50892.7311226163
397,2010,1,29,0,0,0,1,27128.761064443035
397,2011,1,30,1,0,0,0,53215.163683845996
397,2012,1,31,1,0,0,1,47137.02692239615
397,2013,1,32,0,0,0,1,22603.083137932616
397,2014,1,33,1,0,1,0,43388.22276849646
397,2015,1,34,0,0,1,0,32334.845165902516
397,2016,1,35,1,0,1,0,42250.61503958699
397,2017,1,36,0,0,1,0,39013.86467055441
397,2018,1,37,1,0,1,0,55086.487137990654
397,2019,1,38,0,0,1,0,28573.273939603834
398,2005,2,44,1,0,0,1,37286.581533741024
398,2006,2,45,1,0,0,1,39336.88646542124
398,2007,2,46,1,0,0,0,43149.64597358396
398,2008,2,47,1,0,0,0,38798.6599798778
398,2009,2,48,1,0,0,1,38819.754267706165
398,2010,2,49,1,0,0,1,47592.66098998021
398,2011,2,50,0,0,0,1,49727.17808699494
398,2012,2,51,1,5,0,0,28697.42605016233
398,2013,2,52,1,0,0,1,26402.08799767085
398,2014,2,53,0,0,0,0,41634.114880191475
398,2015,2,54,0,0,0,1,11800.476366012977
398,2016,2,55,0,0,0,0,36612.35673592522
399,2006,1,18,1,0,0,0,53720.60901962961
399,2007,1,19,0,0,0,0,37836.64098354059
399,2008,1,20,0,0,0,1,43467.419701175306
399,2009,1,21,0,0,0,1,40232.48092908741
399,2010,1,22,1,0,1,0,51797.09316090971
399,2011,1,23,0,0,1,1,48094.4078592111
399,2012,1,24,0,0,1,1,35316.64271330242
399,2013,1,25,1,0,1,1,55114.91293554094
399,2014,1,26,1,0,1,0,45396.63309084292
399,2015,1,27,1,0,2,0,46407.732434613514
399,2016,1,28,1,0,2,1,35629.12705322814
399,2017,1,29,1,0,2,1,40305.83898290727
399,2018,1,30,0,0,3,0,23467.892643603205
399,2019,1,31,0,0,3,1,35277.66929269594
400,2005,1,45,1,0,0,0,32763.386935381124
400,2006,1,46,1,0,0,0,45574.59138476901
400,2007,1,47,1,0,0,0,33719.896571322475
400,2008,1,48,1,0,0,1,30452.60297486821
400,2009,1,49,0,5,1,0,26552.81055667888
400,2010,1,50,0,0,1,1,25813.20563876014
400,2011,1,51,0,0,1,1,32354.100596041702
400,2012,1,52,0,0,1,1,24382.292085965695
400,2013,1,53,0,0,1,0,43768.083205212984
400,2014,1,54,0,0,1,0,28202.221414014024
400,2015,1,55,0,0,1,1,37855.685874237955
401,2005,2,32,1,0,0,1,38264.73501517572
401,2006,2,33,0,0,0,1,67264.40564676795
401,2007,2,34,0,0,0,1,37530.56342479585
401,2008,2,35,0,0,0,0,42735.72783938623
401,2009,2,36,0,0,0,1,45638.52250313466
401,2010,2,37,1,0,0,1,43498.494226597766
401,2011,2,38,0,0,1,1,35183.08867017116
401,2012,2,39,0,0,1,0,28052.599520954936
401,2013,2,40,1,0,1,1,41776.46446821427
401,2014,2,41,1,0,1,1,37600.97337906701
401,2015,2,42,0,0,1,1,31689.578829457125
401,2016,2,43,1,0,1,1,45446.59367338203
401,2017,2,44,0,0,2,1,40427.61732608509
401,2018,2,45,1,0,2,1,31724.964942696544
401,2019,2,46,1,0,2,1,33341.73258685115
402,2005,2,34,1,0,0,0,38805.16063175608
402,2006,2,35,1,0,0,0,49320.98866726036
402,2007,2,36,0,0,0,1,42778.856106055035
402,2008,2,37,0,0,0,1,50586.6394107521
402,2009,2,38,1,0,0,1,44624.08284124205
402,2010,2,39,0,0,0,1,34661.56049698476
402,2011,2,40,0,0,0,0,39406.70389691131
402,2012,2,41,1,0,0,1,33996.1073997075
402,2013,2,42,0,0,1,1,42118.18226392313
402,2014,2,43,1,0,1,0,25535.061436639407
402,2015,2,44,1,0,1,0,36545.46152269125
402,2016,2,45,1,5,1,1,28137.28877185253
402,2017,2,46,1,0,1,1,23877.025750283374
402,2018,2,47,0,0,1,1,33997.21753589176
402,2019,2,48,1,0,1,0,39676.8830155757
403,2005,1,28,1,0,0,0,38697.32768359116
403,2006,1,29,0,0,0,1,32373.412346107634
403,2007,1,30,1,0,0,1,37423.44140117084
403,2008,1,31,1,0,0,1,37282.017102553524
403,2009,1,32,0,0,0,1,30524.4954575753
403,2010,1,33,1,0,0,0,53085.47989089339
403,2011,1,34,1,0,0,0,37671.532557700804
403,2012,1,35,0,0,0,1,49348.52033607061
403,2013,1,36,1,0,0,0,40391.28878413977
403,2014,1,37,0,0,0,1,34337.27051395804
403,2015,1,38,1,0,0,1,51202.44645899423
403,2016,1,39,0,0,0,1,40033.00074972944
403,2017,1,40,1,0,0,0,40935.20426637048
403,2018,1,41,1,0,0,0,33205.2972154786
403,2019,1,42,0,0,0,1,48239.37181609734
404,2005,2,19,1,0,0,1,35229.594826958884
404,2006,2,20,0,0,0,0,61171.7070912708
404,2007,2,21,0,0,0,1,35490.03307194401
404,2008,2,22,1,0,1,0,51042.872995979196
404,2009,2,23,1,0,1,0,31767.688194462746
404,2010,2,24,0,0,1,1,45754.988488478964
404,2011,2,25,0,0,1,0,40121.601680343294
404,2012,2,26,1,0,1,0,46896.25775666599
404,2013,2,27,1,0,1,0,37318.404518835174
404,2014,2,28,0,0,1,1,43496.477536336424
404,2015,2,29,1,0,1,1,36357.938420571314
404,2016,2,30,1,0,1,1,37749.62196617795
404,2017,2,31,1,0,1,1,46317.65062099003
404,2018,2,32,1,5,1,1,31069.592206751662
404,2019,2,33,1,0,1,0,38140.59857334115
405,2005,1,22,1,0,0,0,47308.00569347394
405,2006,1,23,1,0,0,1,43572.048772653
405,2007,1,24,1,0,0,1,34757.74772744453
405,2008,1,25,1,0,0,1,38897.69749358977
405,2009,1,26,1,0,0,1,45661.845334238926
405,2010,1,27,1,0,0,1,20719.826056802573
405,2011,1,28,1,5,0,1,40773.29190600896
405,2012,1,29,1,0,0,0,32192.03516109124
405,2013,1,30,0,0,0,1,25749.683106716526
405,2014,1,31,0,0,0,1,45126.64215117965
405,2015,1,32,1,0,0,1,27617.667883056092
405,2016,1,33,1,0,0,1,40509.82178280097
405,2017,1,34,0,0,0,1,35039.25950915167
405,2018,1,35,0,0,0,1,29592.219723965878
405,2019,1,36,0,0,0,0,31346.872512197126
406,2005,1,38,1,0,0,1,36466.75804316797
406,2006,1,39,1,0,0,1,38564.97862295383
406,2007,1,40,0,0,0,0,48780.54086101734
406,2008,1,41,1,0,0,1,47233.717479260216
406,2009,1,42,1,0,0,1,39275.344238923884
406,2010,1,43,1,0,0,1,20017.879183554553
406,2011,1,44,0,0,0,1,34263.060441726295
406,2012,1,45,1,0,0,0,45746.245169581416
406,2013,1,46,1,0,0,1,50786.47667176034
406,2014,1,47,1,0,0,1,43002.12608538137
406,2015,1,48,1,0,0,1,30995.842949466256
406,2016,1,49,0,0,0,1,49666.05712537632
406,2017,1,50,0,0,0,1,40794.66337489283
406,2018,1,51,0,0,0,0,41722.982424985945
406,2019,1,52,1,0,0,1,26395.911591160555
407,2006,2,18,0,0,0,1,34950.37389807608
407,2007,2,19,1,0,0,0,34299.00522960075
407,2008,2,20,1,0,0,1,43707.59654643668
407,2009,2,21,1,0,0,1,32662.316751626684
407,2010,2,22,1,0,0,1,30440.552735872436
407,2011,2,23,1,0,0,1,50065.55552955021
407,2012,2,24,0,0,0,0,45163.57744843654
407,2013,2,25,0,0,0,1,46036.63785188803
407,2014,2,26,1,0,0,1,25437.327122183175
407,2015,2,27,1,0,0,1,40848.96878333964
407,2016,2,28,0,0,0,1,37258.28527277897
407,2017,2,29,1,0,1,0,31946.862424286002
407,2018,2,30,1,0,1,0,35218.91535839177
407,2019,2,31,0,0,1,0,58076.66903927612
408,2011,1,18,1,0,0,1,36468.60404100006
408,2012,1,19,0,0,0,0,44255.47735788105
408,2013,1,20,0,0,0,1,46868.563370090655
408,2014,1,21,0,0,0,1,34181.95043050424
408,2015,1,22,1,0,0,1,39743.95547163339
408,2016,1,23,0,0,0,1,52806.72586650804
408,2017,1,24,0,0,0,0,31490.73729532899
408,2018,1,25,1,0,0,0,28175.024876873264
408,2019,1,26,0,0,0,0,35910.22063515839
409,2006,1,18,0,0,0,1,43899.913287071104
409,2007,1,19,0,0,0,0,38152.162556594674
409,2008,1,20,1,0,0,0,46451.40244175976
409,2009,1,21,0,5,0,1,34091.93907729365
409,2010,1,22,0,0,0,1,41355.458521379405
409,2011,1,23,0,0,0,1,26985.303998181767
409,2012,1,24,1,0,0,0,42530.05879937276
409,2013,1,25,1,0,1,1,29646.997355455245
409,2014,1,26,0,0,1,0,43482.02655685333
409,2015,1,27,0,0,1,1,33000.29761496098
409,2016,1,28,0,0,1,1,30754.605781898605
409,2017,1,29,0,0,1,0,45152.347073006495
409,2018,1,30,1,0,1,1,39496.124878811555
409,2019,1,31,0,0,1,1,37766.080232461776
410,2008,2,18,0,0,0,1,33574.080974237026
410,2009,2,19,1,0,0,0,44141.56221758211
410,2010,2,20,1,0,0,0,34268.104667588945
410,2011,2,21,0,0,0,0,51437.816891155206
410,2012,2,22,1,0,0,1,41297.00874519597
410,2013,2,23,1,0,0,1,34108.190055444255
410,2014,2,24,0,0,0,0,51336.85764921624
410,2015,2,25,1,0,1,0,55914.85936490081
410,2016,2,26,0,0,2,1,37544.5029634435
410,2017,2,27,1,0,2,1,34124.471254636985
410,2018,2,28,0,0,2,0,44074.40335334522
410,2019,2,29,1,0,2,0,43061.17654158149
411,2007,1,18,0,0,0,1,32631.934042973764
411,2008,1,19,1,0,0,0,43027.00166909686
411,2009,1,20,0,0,0,1,35844.65660474319
411,2010,1,21,1,0,0,1,40447.42008025435
411,2011,1,22,0,0,0,0,26185.447244121173
411,2012,1,23,1,0,0,1,37522.21895877312
411,2013,1,24,0,0,0,0,32271.333578041154
411,2014,1,25,1,0,0,0,29580.378791907704
411,2015,1,26,0,0,0,1,28919.60942497818
411,2016,1,27,1,0,0,1,22983.358493473614
411,2017,1,28,0,0,0,0,45861.316516478255
411,2018,1,29,1,0,0,1,33820.30645470397
411,2019,1,30,1,0,0,1,46524.77041422043
412,2009,2,18,1,0,0,1,36873.98584076306
412,2010,2,19,1,0,0,0,56396.05503429628
412,2011,2,20,1,0,0,1,42569.148655181096
412,2012,2,21,0,0,0,1,42310.00856948253
412,2013,2,22,1,0,0,0,40740.19979471294
412,2014,2,23,1,0,0,1,31458.946353723135
412,2015,2,24,1,5,0,0,41027.81346809381
412,2016,2,25,0,0,0,0,28823.76181256713
412,2017,2,26,1,0,0,1,25761.843165856266
412,2018,2,27,1,0,0,1,39544.09310640609
412,2019,2,28,0,0,0,1,34033.045875296535
413,2005,2,27,0,0,0,0,54345.93371193751
413,2006,2,28,1,0,0,0,42809.37422365193
413,2007,2,29,0,0,0,1,57342.31269060519
413,2008,2,30,0,0,0,0,35533.82822075862
413,2009,2,31,1,0,0,0,49339.596644936
413,2010,2,32,1,0,0,1,38113.58844730524
413,2011,2,33,1,0,0,1,40741.72652582174
413,2012,2,34,1,0,0,1,33674.42799268875
413,2013,2,35,1,0,0,1,23923.520490782983
413,2014,2,36,0,0,0,0,42366.707451961454
413,2015,2,37,0,0,0,0,55528.15668506652
413,2016,2,38,0,0,0,0,35042.02459570382
413,2017,2,39,1,0,0,1,29647.544964117016
413,2018,2,40,1,0,0,1,39086.1049312164
413,2019,2,41,0,0,0,0,33408.54557247317
414,2005,2,18,1,0,0,1,39314.83773083631
414,2006,2,19,1,0,0,0,49615.3620239905
414,2007,2,20,1,0,0,1,42205.307653876145
414,2008,2,21,0,0,0,1,42879.08453252855
414,2009,2,22,0,0,1,0,32118.320971033907
414,2010,2,23,0,0,1,1,38099.19294077099
414,2011,2,24,1,0,1,1,70453.73892895675
414,2012,2,25,0,0,1,1,35565.034670538334
414,2013,2,26,1,0,1,1,46402.94944233859
414,2014,2,27,0,0,1,0,44212.66383330413
414,2015,2,28,0,0,1,1,33191.37905859344
414,2016,2,29,1,0,1,1,32524.27464131803
414,2017,2,30,1,0,1,0,54497.8452976989
414,2018,2,31,1,0,1,0,40362.668141294926
414,2019,2,32,1,0,1,0,39065.67927013616
415,2005,2,40,1,0,0,0,25312.8023759219
415,2006,2,41,0,0,0,1,25429.820019893392
415,2007,2,42,0,0,0,0,51556.406178290206
415,2008,2,43,1,0,0,1,45035.26011576497
415,2009,2,44,0,0,0,1,44795.549310386596
415,2010,2,45,0,0,0,1,42874.29490224304
415,2011,2,46,1,0,0,1,52855.41621534427
415,2012,2,47,1,0,0,1,51456.98763183862
415,2013,2,48,1,0,0,0,29326.015639333713
415,2014,2,49,0,5,0,1,45259.39588673013
415,2015,2,50,0,0,1,1,36508.66495826462
415,2016,2,51,1,0,1,1,29945.614920822984
415,2017,2,52,0,0,1,0,40655.6283855038
415,2018,2,53,0,0,1,1,47420.499117451836
415,2019,2,54,0,0,1,1,29724.053395497143
416,2011,2,18,1,0,0,0,41659.97497156993
416,2012,2,19,1,0,0,0,37074.10305406866
416,2013,2,20,0,0,0,0,42848.74634336951
416,2014,2,21,1,0,0,1,44731.92193927228
416,2015,2,22,1,0,0,0,43839.983602667795
416,2016,2,23,1,0,0,0,38076.566511784156
416,2017,2,24,0,0,0,0,49152.048205047744
416,2018,2,25,1,0,0,1,47693.05673568303
416,2019,2,26,1,0,0,1,39470.4527002213
417,2005,2,25,1,0,0,0,44723.028927146035
417,2006,2,26,1,0,0,0,43624.025947623486
417,2007,2,27,0,0,0,0,51497.66511376015
417,2008,2,28,1,0,0,1,44154.6779800151
417,2009,2,29,1,0,0,1,49249.76878792836
417,2010,2,30,1,0,0,0,38464.34826325325
417,2011,2,31,1,0,0,0,35801.4891278987
417,2012,2,32,0,0,0,1,36828.888169428064
417,2013,2,33,0,0,0,1,46403.61815664327
417,2014,2,34,1,0,0,1,40192.71153005328
417,2015,2,35,0,0,0,1,44694.590160992884
417,2016,2,36,1,0,0,0,41826.714058274614
417,2017,2,37,0,0,0,1,37975.36223296254
417,2018,2,38,0,0,0,1,34356.271946871624
417,2019,2,39,1,0,0,1,34444.41590507333
418,2005,1,31,1,0,0,0,36975.42537195117
418,2006,1,32,1,0,0,1,49783.11255288235
418,2007,1,33,0,0,0,1,43738.603213074966
418,2008,1,34,1,0,0,0,40351.238989351004
418,2009,1,35,1,0,0,0,32720.857903689863
418,2010,1,36,1,0,0,1,38850.43905870261
418,2011,1,37,0,0,0,1,15574.773080802715
418,2012,1,38,1,0,0,1,48675.46860482446
418,2013,1,39,0,0,0,1,38775.75390462034
418,2014,1,40,1,0,0,1,44237.48508780626
418,2015,1,41,1,0,0,1,28481.6127883176
418,2016,1,42,0,0,0,1,41433.0448142742
418,2017,1,43,1,0,0,1,47469.12680694132
418,2018,1,44,0,0,0,1,29830.473160892405
418,2019,1,45,1,0,0,0,41845.883710184404
419,2011,1,18,1,0,0,0,27889.349097934828
419,2012,1,19,1,5,0,1,29423.39566902598
419,2013,1,20,0,0,0,0,39182.41394442043
419,2014,1,21,0,0,0,1,28545.99879103251
419,2015,1,22,0,0,0,0,29994.186243797798
419,2016,1,23,0,0,0,0,26971.110431978763
419,2017,1,24,0,0,0,1,36509.84133144336
419,2018,1,25,1,0,0,1,31140.228747473146
419,2019,1,26,0,0,0,1,40232.24472898164
420,2005,2,31,1,0,0,1,47159.926393035654
420,2006,2,32,0,0,1,0,45325.46441525009
420,2007,2,33,1,0,1,1,46455.59487905727
420,2008,2,34,0,0,1,1,33971.150854291125
420,2009,2,35,1,0,1,1,31146.811858056943
420,2010,2,36,1,0,1,1,41653.81477705687
420,2011,2,37,1,0,1,0,51727.78389044256
420,2012,2,38,0,0,1,1,45337.14055942432
420,2013,2,39,1,0,1,1,50565.123235904095
420,2014,2,40,0,0,1,1,44442.83942441999
420,2015,2,41,1,0,1,1,42219.97356943572
420,2016,2,42,1,0,1,0,35551.14591378398
420,2017,2,43,1,5,1,0,26574.83886813669
420,2018,2,44,0,0,1,0,38031.61684758547
420,2019,2,45,1,0,1,0,35680.930582341025
421,2005,1,18,0,0,0,1,46114.40215171145
421,2006,1,19,1,0,0,1,34978.09085009004
421,2007,1,20,1,0,0,1,31231.419927269882
421,2008,1,21,0,0,0,1,38505.48946758577
421,2009,1,22,1,0,0,0,35732.22603848792
421,2010,1,23,1,0,1,1,46250.3311642429
421,2011,1,24,1,0,1,1,40911.365950921056
421,2012,1,25,0,0,1,0,46165.89998201985
421,2013,1,26,0,0,1,1,40971.656887075354
421,2014,1,27,1,5,1,1,37314.187272940864
421,2015,1,28,1,0,1,1,40533.920444808915
421,2016,1,29,0,0,2,0,35132.90276394212
421,2017,1,30,0,0,2,1,40260.141834495036
421,2018,1,31,1,0,2,0,39464.797416389236
421,2019,1,32,1,0,2,1,35826.28625706922
422,2005,2,32,1,0,0,0,44042.88144684593
422,2006,2,33,1,0,0,1,29519.15826731512
422,2007,2,34,1,0,0,1,45631.676421576674
422,2008,2,35,1,0,0,0,32580.832792635738
422,2009,2,36,1,0,1,0,43583.84127437157
422,2010,2,37,1,0,1,0,41214.811343863585
422,2011,2,38,0,0,1,0,38427.39828630129
422,2012,2,39,0,0,1,1,35293.85277751148
422,2013,2,40,0,0,2,1,50127.98325100635
422,2014,2,41,1,0,2,1,35939.65807170577
422,2015,2,42,1,0,2,0,27590.90759319404
422,2016,2,43,1,0,2,1,57236.6525505575
422,2017,2,44,1,0,2,1,34495.27353267326
422,2018,2,45,1,0,2,0,42554.25198244234
422,2019,2,46,0,0,2,0,41551.21442971845
423,2006,1,18,1,0,0,0,41256.802919120906
423,2007,1,19,0,0,0,0,37262.79496653458
423,2008,1,20,1,0,0,1,34510.06333438685
423,2009,1,21,1,0,0,1,45168.579874496405
423,2010,1,22,1,0,0,1,39845.58819758539
423,2011,1,23,0,0,0,1,41634.79544029187
423,2012,1,24,0,0,0,1,33911.97868885645
423,2013,1,25,0,0,0,1,41485.795250022704
423,2014,1,26,1,0,1,1,46057.025115265395
423,2015,1,27,1,0,1,1,44000.752505082935
423,2016,1,28,0,0,1,1,56965.31745464896
423,2017,1,29,0,0,1,1,39257.16583872056
423,2018,1,30,1,0,1,0,44779.0673858369
423,2019,1,31,1,0,1,1,21279.948987982854
424,2005,1,31,0,0,0,1,42763.31431852202
424,2006,1,32,1,0,0,1,46073.00432983877
424,2007,1,33,0,0,0,1,49065.63774209243
424,2008,1,34,0,0,0,1,29683.193803141163
424,2009,1,35,1,0,0,0,37230.8653712207
424,2010,1,36,1,0,0,1,24804.35798697536
424,2011,1,37,0,0,0,1,24229.970327148156
424,2012,1,38,1,0,0,1,36802.62832593339
424,2013,1,39,1,0,0,0,36093.72525591705
424,2014,1,40,0,0,0,1,56172.34915756102
424,2015,1,41,1,0,0,0,44829.639154203265
424,2016,1,42,0,0,0,1,30675.531748781767
424,2017,1,43,0,0,0,1,28209.30406519247
424,2018,1,44,0,0,0,1,36181.2941983839
424,2019,1,45,1,0,0,0,34439.59373265947
425,2005,2,41,0,0,0,0,34342.01775789375
425,2006,2,42,1,0,0,1,33937.328401816994
425,2007,2,43,1,0,0,1,29581.456701579118
425,2008,2,44,0,0,0,1,44742.21090816937
425,2009,2,45,1,0,0,1,52865.72837127164
425,2010,2,46,0,0,0,1,52377.617730651094
425,2011,2,47,0,0,0,1,30375.26856986621
425,2012,2,48,1,5,0,1,36482.10615607667
425,2013,2,49,1,0,0,1,35639.861481101805
425,2014,2,50,1,0,0,0,36688.41356264198
425,2015,2,51,1,0,0,0,40614.94006672346
425,2016,2,52,0,0,0,1,40687.46945396076
425,2017,2,53,0,0,0,1,34928.06280175937
425,2018,2,54,0,0,0,1,29601.32123870689
425,2019,2,55,1,0,0,1,24744.700880162243
426,2005,2,26,0,0,0,1,30857.05501174777
426,2006,2,27,1,0,0,1,44587.77709532115
426,2007,2,28,0,0,0,0,30578.288637375044
426,2008,2,29,0,0,0,1,49290.06538647927
426,2009,2,30,0,0,0,1,35084.55095599437
426,2010,2,31,0,0,0,0,47553.87664388491
426,2011,2,32,0,0,0,1,32823.55923780601
426,2012,2,33,0,0,0,1,47673.04135168149
426,2013,2,34,1,0,0,1,41591.383015238825
426,2014,2,35,1,0,0,1,37545.297925101375
426,2015,2,36,0,0,0,0,45205.12673917762
426,2016,2,37,0,0,0,0,45607.26603162889
426,2017,2,38,0,0,0,1,48807.18317785962
426,2018,2,39,1,0,0,0,37862.14772068455
426,2019,2,40,0,0,0,0,25253.693293827884
427,2005,2,30,1,0,0,0,41923.39534955847
427,2006,2,31,1,0,0,1,34928.76842580903
427,2007,2,32,1,0,0,1,36257.98205192127
